Id,EventTitle,EventDescription,StartTime,EndTime,ServerId,EventId,HostId,HostName,RoleId,IsActive,HasEnded,AttendeeCount,AttendeeIds,AttendeeNames,AttendeeStatuses
413,Snapshot Safari with Thunderhook,"Our guru will be none other than the thoughtful Thunderhook, who will be here to help you start seeing things from different angles and perspectives! Through photography you will appreciate the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-06-15 22:15:00,2025-06-15 23:15:00,480695542155051010,1381492150612787280,0,clear,1381492149933310103,0,1,1,211750261922725888,basic_bit,Tentative
412,Esoterics Class w/ FoxyFoo,,2025-06-15 21:00:00,2025-06-15 22:00:00,480695542155051010,1381492149232599150,0,clear,1381492148234616944,0,1,2,"264292721542430720,821214940719218720","mrmaximus97,mrwattsvr","Attending,Tentative"
411,Faceless Meditation,Come relax with us and get lost in the ancient practice of meditation!,2025-06-15 20:00:00,2025-06-15 21:00:00,480695542155051010,1381492147601281125,0,clear,1381492146842107944,0,1,1,211750261922725888,basic_bit,Tentative
410,Sign Sessions - ASL club - Xanori,"Our guru will be none other than the xany Xanori, who will be hosting the VR ASL Practice sessions! Through VR ASL you will expand your ability to communicate with more people in the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-06-15 01:30:00,2025-06-15 02:30:00,480695542155051010,1381492145541877852,0,clear,1381492144925053008,0,1,3,"264292721542430720,627588473729056769,1314514493690085380","_eldritchsamurai_,.love.,mrmaximus97","Tentative,Attending,Attending"
409,Phantom Sands by Nox Vitae,"🌑 PHANTOM SANDS DRAWS NEAR 🌑  
The sands shift. The light flickers. The tomb opens soon.

🪩 What awaits inside?  
🕓 16 hours of nonstop music  
🎧 21+ DJs across rotating instances  
🏛️ A crypt transformed into a dancefloor  
💃 Go-go dancers all night  
🫂 40+ communities  
🎮 Games, music, dancing beneath ancient ceilings…  
:BM\_QuestPc: Fully quest-compatible world

🧭 Find your favorite community — or discover a new one — as the night unfolds.",2025-06-13 21:00:00,2025-06-14 12:00:00,480695542155051010,1381492143696248833,0,clear,1381492142991605890,0,1,4,"105427667146293248,211750261922725888,264292721542430720,764697065351544863","basic_bit,kiotakashi,mrmaximus97,wickedproxy","Tentative,Tentative,Attending,Tentative"
408,Guide to Go-Go dancing with Gaster,Our guru will be the ghastly Gaster‚ who is a go go dancer and prefect with Ministry Promotions․ They will be sharing tips‚ tricks‚ and ideas they have come up with over their years as a go go dancer․ They plan on going over stretches that help get you warmed up‚ ways to connect with the audience‚ and some ideas to help you‚ if you ever feel like you're not really vibing with the musicǃǃǃ,2025-06-13 00:30:00,2025-06-13 01:30:00,480695542155051010,1381492141020413984,0,clear,1381492140605046794,0,1,4,"105427667146293248,178950222913863682,211750261922725888,264292721542430720","basic_bit,djlimitbreak,kiotakashi,mrmaximus97","Tentative,Tentative,Tentative,Attending"
406,Yoga/Stretching with BASICBIT,Our guru will be none other than the brilliant BASICBIT‚ who will be stretching you all out and doing some yoga poses to help bring you spiritual and physical health and wellness.,2025-06-12 23:00:00,2025-06-13 00:00:00,480695542155051010,1381492119625269288,0,clear,1381492118757052426,0,1,3,"211750261922725888,264292721542430720,1059979607383736361","basic_bit,miyuno.exe,mrmaximus97","Attending,Attending,Attending"
407,Creative Coding Club with BASICBIT,"Our guru will be none other than the jaunty Joyful Decay, who will be here to help you navigate and demystify the details of p5.JS (JavaScript) to create artwork with coding. **BEGINNER FRIENDLY all that is needed is a Web Browser and keyboard** ! Don't miss out on this amazing opportunity!",2025-06-12 21:00:00,2025-06-12 22:00:00,480695542155051010,1381492139761995806,0,clear,1381492120250093689,0,1,1,211750261922725888,basic_bit,Attending
405,Sign Sessions - ASL club - Xanori,"Our guru will be none other than the xany Xanori, who will be hosting the VR ASL Practice sessions! Through VR ASL you will expand your ability to communicate with more people in the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-06-12 01:30:00,2025-06-12 02:30:00,480695542155051010,1381492117339115592,0,clear,1381492116605112380,0,1,1,264292721542430720,mrmaximus97,Attending
404,3D Modeling with Lowdisan,"The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

  
Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-06-11 00:00:00,2025-06-11 02:00:00,480695542155051010,1381492115393089577,0,clear,1381492114466017280,0,1,2,"211750261922725888,248590944004341761","basic_bit,wiccke","Attending,Attending"
403,Vocal classes with FoxyFoo,"Our guru will be none other than the feisty FoxyFoo, who will be here to help you stretch your vocal cords and make the most out of your beautiful voices. Don't miss out on this amazing opportunity!",2025-06-10 20:00:00,2025-06-10 21:00:00,480695542155051010,1381492113727815810,0,clear,1381492112729575566,0,1,2,"249373049214861313,264292721542430720","hypophrenia,mrmaximus97","Attending,Tentative"
402,Movie Night Mondays,"@Faceless Events @Movie Night

**Horror** Movie Night Mondays  
Starts at <t:1728351000:f>

The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-06-10 01:30:00,2025-06-10 03:30:00,480695542155051010,1381492111412826123,0,clear,1381492110515241020,0,1,1,105427667146293248,kiotakashi,Tentative
401,DJ Q&A (Guest TBA),"The Faceless will be initiating you into the mysteries of music, DJing, and track mixing, as well as the history behind it and where it's going.",2025-06-10 00:00:00,2025-06-10 01:00:00,480695542155051010,1381492109311475744,0,clear,1381492108363563052,0,1,1,211750261922725888,basic_bit,Attending
400,Breakin' Class with Ellie,Our guru will be none other than the extraordinary Elliesaurus from The Temple and Virtual Open Dance Studio (VODS)‚ who will be directing us all in the beautiful art of break dancing!,2025-06-09 21:00:00,2025-06-09 22:00:00,480695542155051010,1381492107654725703,0,clear,1381492106823995433,0,1,1,211750261922725888,basic_bit,Attending
399,Wotagei with Ruriki,"Our guru will be the radiant Ruriki‚ who will be showing us all the beautiful art of Japanese light stick dancing, Wotagei!!!",2025-06-09 19:00:00,2025-06-09 20:00:00,480695542155051010,1381492105368834140,0,clear,1381492104739557528,0,1,0,,,
397,Community Night,"We will be having a blast with The Faceless and friends!!!

Remember, if you come across any games that you think the group would enjoy, all are more than welcome to post about them in <#1195487670319710330> Can't wait to see all of you lovely people there!!!  
Future Activities To Be Announced through Discord Events.

We all get busy, it's part of life, so make sure to join The Faceless discord, go to the top of the discord channel list, and click the corresponding event to register and get notified!!!

||#notacult||",2025-06-09 00:00:00,2025-06-09 05:00:00,480695542155051010,1378961395592462376,0,clear,1378961394724110398,0,1,4,"211750261922725888,233815839806193664,264292721542430720,764697065351544863","basic_bit,foxyfoo,mrmaximus97,wickedproxy","Tentative,Attending,Tentative,Attending"
398,Community Night,"We will be having a blast with The Faceless and friends!!!

Remember, if you come across any games that you think the group would enjoy, all are more than welcome to post about them in <#1195487670319710330> Can't wait to see all of you lovely people there!!!  
Future Activities To Be Announced through Discord Events.

We all get busy, it's part of life, so make sure to join The Faceless discord, go to the top of the discord channel list, and click the corresponding event to register and get notified!!!

||#notacult||",2025-06-09 00:00:00,2025-06-09 05:00:00,480695542155051010,1381492090797686875,0,clear,1381492089736532060,0,1,0,,,
396,Snapshot Safari with Thunderhook,"Our guru will be none other than the thoughtful Thunderhook, who will be here to help you start seeing things from different angles and perspectives! Through photography you will appreciate the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-06-08 22:15:00,2025-06-08 23:15:00,480695542155051010,1378961393654435984,0,clear,1378961393264623667,0,1,2,"211750261922725888,233815839806193664","basic_bit,foxyfoo","Tentative,Attending"
395,Esoterics Class w/ FoxyFoo,,2025-06-08 21:00:00,2025-06-08 22:00:00,480695542155051010,1378961391905542229,0,clear,1378961391263940719,0,1,2,"233815839806193664,264292721542430720","foxyfoo,mrmaximus97","Attending,Attending"
394,Faceless Meditation,Come relax with us and get lost in the ancient practice of meditation!,2025-06-08 20:00:00,2025-06-08 21:00:00,480695542155051010,1378961390231883886,0,clear,1378961389393150003,0,1,2,"233815839806193664,264292721542430720","foxyfoo,mrmaximus97","Attending,Tentative"
393,Sign Sessions - ASL club - Xanori,"Our guru will be none other than the xany Xanori, who will be hosting the VR ASL Practice sessions! Through VR ASL you will expand your ability to communicate with more people in the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-06-08 01:30:00,2025-06-08 02:30:00,480695542155051010,1378961388050841681,0,clear,1378961386767646751,0,1,0,,,
392,PORTAL POSSE - Tea-Buggz,,2025-06-07 23:00:00,2025-06-08 01:00:00,480695542155051010,1378961385848836147,0,clear,1378961384792133704,0,1,5,"105427667146293248,211750261922725888,233815839806193664,708145548976455680,764697065351544863","basic_bit,foxyfoo,kiotakashi,sqveeb,wickedproxy","Tentative,Tentative,Tentative,Tentative,Tentative"
391,Vibe Session - Lounge and Cypher - CLAW504,"Featuring Live DJ CLAW504! Come chill with us for great music, great vibes, a cypher, and sharing!",2025-06-07 01:00:00,2025-06-07 03:00:00,480695542155051010,1378961382858424402,0,clear,1378961380618797078,0,1,4,"105427667146293248,211750261922725888,233815839806193664,764697065351544863","basic_bit,foxyfoo,kiotakashi,wickedproxy","Attending,Attending,Tentative,Tentative"
390,Karokee Night,"This Thursday evening come ► Sing A Song With Us ►  
Karaoke collab! Let's turn up and have a blast singing together!  
Doors open at: <...> and we will go until <...>

Now with 2 microphones for duets **AND QUEST COMPATIBLE!!**

Featuring vocals from our Bombastic Blind Prophet and Fabulous FoxyFoo!!!

The Den:   
https://discord.gg/r7f86gd7PF  
https://vrc.group/THEDEN.1431

The Faceless:  
https://discord.gg/thefaceless  
https://vrchat.com/home/user/usr\_f0ad9938-b547-4de5-8c16-5da58606614b  
https://vrc.group/NOFACE.0408  
https://vrc.group/VRU.4686

||#notacult||",2025-06-06 03:00:00,2025-06-06 08:00:00,480695542155051010,1378961380107096105,0,clear,1378961360725086270,0,1,5,"233815839806193664,264292721542430720,479531688880373760,764697065351544863,955517810753290300","foxyfoo,lupin_domena,mrmaximus97,wickedproxy,zararosev","Attending,Tentative,Tentative,Tentative,Attending"
389,Yoga and Stretching with BASICBIT,Our guru will be none other than the brilliant BASICBIT‚ who will be stretching you all out and doing some yoga poses to help bring you spiritual and physical health and wellness.,2025-06-05 23:00:00,2025-06-06 00:00:00,480695542155051010,1378961359240298508,0,clear,1378961358124482572,0,1,4,"211750261922725888,264292721542430720,383123978631249920,1059979607383736361","basic_bit,miyuno.exe,mrmaximus97,rvliq","Attending,Attending,Attending,Attending"
388,Creative Coding Club with Joyful Decay,"Our guru will be none other than the jaunty Joyful Decay, who will be here to help you navigate and demystify the details of p5.JS (JavaScript) to create artwork with coding. **BEGINNER FRIENDLY all that is needed is a Web Browser and keyboard** ! Don't miss out on this amazing opportunity!",2025-06-05 21:00:00,2025-06-05 22:00:00,480695542155051010,1378961357214322738,0,clear,1378961356182523915,0,1,1,211750261922725888,basic_bit,Attending
387,Sign Sessions - ASL club - Xanori,"Our guru will be none other than the xany Xanori, who will be hosting the VR ASL Practice sessions! Through VR ASL you will expand your ability to communicate with more people in the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-06-05 01:30:00,2025-06-05 02:30:00,480695542155051010,1378961354312122459,0,clear,1378961352319696968,0,1,0,,,
386,All Levels Pole Dancing w/ Archantos from VRPD (no pole required),,2025-06-04 23:30:00,2025-06-05 01:30:00,480695542155051010,1378961350188863498,0,clear,1378961349157326899,0,1,2,"233815839806193664,264292721542430720","foxyfoo,mrmaximus97","Tentative,Tentative"
385,Producers Chat & Jam Session,"Join us this evening in The Faceless Discord for a chill chat and jam session with Producers Embryonic & Ava. Ask questions, create, share, and exchange. Full Body, Half Body, No Body - Everybody is welcome!",2025-06-04 23:00:00,2025-06-05 00:00:00,480695542155051010,1378961347944910858,0,clear,1378961346280034355,0,1,0,,,
384,Guide to Go-Go Dancing with Gregorif,"Our guru will be the graceful Gregorif who is a go go dancer and prefect with Ministry Promotions. They plan on going over stretches that help get you warmed up, ways to connect with the audience, and some ideas to help you, if you ever feel like you're not really vibing with the music!!!",2025-06-04 18:00:00,2025-06-04 19:00:00,480695542155051010,1378961345478656000,0,clear,1378961344862097448,0,1,2,"247019280816799744,924356384223547495","gregorif,sun_child03","Attending,Tentative"
383,3D Modeling with Lowdisan,"The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

  
Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-06-04 00:00:00,2025-06-04 02:00:00,480695542155051010,1378961343486361612,0,clear,1378961341586473025,0,1,2,"105427667146293248,211750261922725888","basic_bit,kiotakashi","Attending,Tentative"
382,BEYOND DANCE w/ NJNA,"Our guru will be none other than the notable NJNA‚ who will be helping you all out to enhance the dance and performance like never before. She will be covering flow toys, poi, toggles, clothing changes while dancing, interpretive dance, playspace, and using VR to allow you to do more with your dance than you can do IRL.

**PLEASE NOTE:

Warmup time is 15 mins before class. class will start on time. Please plan accordingly! **",2025-06-03 23:00:00,2025-06-04 00:00:00,480695542155051010,1378961340592554096,0,clear,1378961339699040400,0,1,1,211750261922725888,basic_bit,Tentative
381,Vocal classes with FoxyFoo,"Our guru will be none other than the feisty FoxyFoo, who will be here to help you stretch your vocal cords and make the most out of your beautiful voices. Don't miss out on this amazing opportunity!",2025-06-03 20:00:00,2025-06-03 21:00:00,480695542155051010,1378961339095187539,0,clear,1378961337815666729,0,1,3,"233815839806193664,264292721542430720,955517810753290300","foxyfoo,lupin_domena,mrmaximus97","Tentative,Tentative,Attending"
380,Movie Night Mondays,"@Faceless Events @Movie Night

**Horror** Movie Night Mondays  
Starts at <t:1728351000:f>

The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-06-03 01:30:00,2025-06-03 03:30:00,480695542155051010,1378961336121163788,0,clear,1378961333827145810,0,1,1,764697065351544863,wickedproxy,Tentative
379,DJing Podcast - Deirdre Darkk,"The Faceless will be initiating you into the mysteries of music, DJing, and track mixing, as well as the history behind it and where it's going.",2025-06-03 00:00:00,2025-06-03 01:30:00,480695542155051010,1378961331839045673,0,clear,1378961330312187914,0,1,3,"211750261922725888,264292721542430720,351360773949358081","basic_bit,calixlix,mrmaximus97","Attending,Tentative,Attending"
378,Breakin' Class with Ellie,Our guru will be none other than the extraordinary Elliesaurus from The Temple and Virtual Open Dance Studio (VODS)‚ who will be directing us all in the beautiful art of break dancing!,2025-06-02 21:00:00,2025-06-02 22:00:00,480695542155051010,1378961328726741052,0,clear,1378961326256160788,0,1,1,211750261922725888,basic_bit,Tentative
377,Wotagei with Ruriki,"Our guru will be the radiant Ruriki‚ who will be showing us all the beautiful art of Japanese light stick dancing, Wotagei!!!",2025-06-02 18:00:00,2025-06-02 19:00:00,480695542155051010,1378961320401047577,0,clear,1378961319843205281,0,1,0,,,
376,Community Night,"We will be having a blast with The Faceless and friends!!!

Remember, if you come across any games that you think the group would enjoy, all are more than welcome to post about them in <#1195487670319710330> Can't wait to see all of you lovely people there!!!  
Future Activities To Be Announced through Discord Events.

We all get busy, it's part of life, so make sure to join The Faceless discord, go to the top of the discord channel list, and click the corresponding event to register and get notified!!!

||#notacult||",2025-06-02 00:00:00,2025-06-02 05:00:00,480695542155051010,1376442374863061002,0,clear,1376442374070472825,0,1,5,"211750261922725888,233815839806193664,264292721542430720,764697065351544863,955517810753290300","basic_bit,foxyfoo,lupin_domena,mrmaximus97,wickedproxy","Tentative,Attending,Tentative,Tentative,Tentative"
375,Snapshot Safari with Thunderhook,"Our guru will be none other than the thoughtful Thunderhook, who will be here to help you start seeing things from different angles and perspectives! Through photography you will appreciate the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-06-01 22:15:00,2025-06-01 23:15:00,480695542155051010,1376442372833022094,0,clear,1376442372367585291,0,1,1,211750261922725888,basic_bit,Tentative
374,Esoterics Class w/ FoxyFoo,,2025-06-01 21:00:00,2025-06-01 22:00:00,480695542155051010,1376442370840596563,0,clear,1376442370522087495,0,1,2,"233815839806193664,264292721542430720","foxyfoo,mrmaximus97","Attending,Tentative"
373,Faceless Meditation,Come relax with us and get lost in the ancient practice of meditation!,2025-06-01 20:00:00,2025-06-01 21:00:00,480695542155051010,1376442369653870672,0,clear,1376442368865079428,0,1,3,"211750261922725888,233815839806193664,264292721542430720","basic_bit,foxyfoo,mrmaximus97","Tentative,Attending,Tentative"
372,Sign Sessions - ASL club - Xanori,"Our guru will be none other than the xany Xanori, who will be hosting the VR ASL Practice sessions! Through VR ASL you will expand your ability to communicate with more people in the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-06-01 01:30:00,2025-06-01 02:30:00,480695542155051010,1376442367892131952,0,clear,1376442366977900575,0,1,0,,,
371,VIBE Session - Lounge & Cipher - DulceArma,"Featuring Live DJ [name]! Come chill with us for great music, great vibes, a cypher, and sharing!",2025-05-31 01:00:00,2025-05-31 03:00:00,480695542155051010,1376442366160011376,0,clear,1376442362611368038,0,1,4,"211750261922725888,233815839806193664,264292721542430720,764697065351544863","basic_bit,foxyfoo,mrmaximus97,wickedproxy","Tentative,Attending,Tentative,Tentative"
370,Creative Coding Club with BASICBIT,"Our guru will be none other than the jaunty Joyful Decay, who will be here to help you navigate and demystify the details of p5.JS (JavaScript) to create artwork with coding. **BEGINNER FRIENDLY all that is needed is a Web Browser and keyboard** ! Don't miss out on this amazing opportunity!",2025-05-29 21:00:00,2025-05-29 22:00:00,480695542155051010,1376442361491488849,0,clear,1376442343686803488,0,1,1,211750261922725888,basic_bit,Attending
369,Yoga/Stretching with BASICBIT,Our guru will be none other than the brilliant BASICBIT‚ who will be stretching you all out and doing some yoga poses to help bring you spiritual and physical health and wellness.,2025-05-29 18:00:00,2025-05-29 19:00:00,480695542155051010,1376442343263047750,0,clear,1376442342680039435,0,1,2,"211750261922725888,264292721542430720","basic_bit,mrmaximus97","Attending,Attending"
368,Sign Sessions - ASL club - Xanori,"Our guru will be none other than the xany Xanori, who will be hosting the VR ASL Practice sessions! Through VR ASL you will expand your ability to communicate with more people in the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-05-29 01:30:00,2025-05-29 02:30:00,480695542155051010,1376442341451366456,0,clear,1376442341115691048,0,1,0,,,
367,3D Modeling with Lowdisan,"The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

  
Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-05-28 00:00:00,2025-05-28 02:00:00,480695542155051010,1376442339408609301,0,clear,1376442338506969099,0,1,2,"211750261922725888,261014673678270464","basic_bit,kitpup","Attending,Attending"
366,Vocal classes with FoxyFoo,"Our guru will be none other than the feisty FoxyFoo, who will be here to help you stretch your vocal cords and make the most out of your beautiful voices. Don't miss out on this amazing opportunity!",2025-05-27 19:00:00,2025-05-27 20:00:00,480695542155051010,1376442337353404417,0,clear,1376442336846024724,0,1,3,"233815839806193664,261014673678270464,264292721542430720","foxyfoo,kitpup,mrmaximus97","Attending,Attending,Attending"
365,Movie Night Mondays,"@Faceless Events @Movie Night

**Horror** Movie Night Mondays  
Starts at <t:1728351000:f>

The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-05-27 01:30:00,2025-05-27 03:30:00,480695542155051010,1376442335659036723,0,clear,1376442335058989117,0,1,4,"211750261922725888,233815839806193664,264292721542430720,764697065351544863","basic_bit,foxyfoo,mrmaximus97,wickedproxy","Tentative,Attending,Attending,Attending"
364,Breakin' Class with Ellie,Our guru will be none other than the extraordinary Elliesaurus from The Temple and Virtual Open Dance Studio (VODS)‚ who will be directing us all in the beautiful art of break dancing!,2025-05-26 21:00:00,2025-05-26 22:00:00,480695542155051010,1376442333675126804,0,clear,1376442332315910267,0,1,0,,,
363,Wotagei with Ruriki,"Our guru will be the radiant Ruriki‚ who will be showing us all the beautiful art of Japanese light stick dancing, Wotagei!!!",2025-05-26 18:00:00,2025-05-26 19:00:00,480695542155051010,1376442331410075748,0,clear,1376442330160169141,0,1,0,,,
361,Community Night,"We will be having a blast with The Faceless and friends!!!

Remember, if you come across any games that you think the group would enjoy, all are more than welcome to post about them in <#1195487670319710330> Can't wait to see all of you lovely people there!!!  
Future Activities To Be Announced through Discord Events.

We all get busy, it's part of life, so make sure to join The Faceless discord, go to the top of the discord channel list, and click the corresponding event to register and get notified!!!

||#notacult||",2025-05-26 00:00:00,2025-05-26 05:00:00,480695542155051010,1373905627373506610,0,clear,1373905626723254342,0,1,3,"211750261922725888,264292721542430720,764697065351544863","basic_bit,mrmaximus97,wickedproxy","Tentative,Tentative,Tentative"
362,Community Night,"We will be having a blast with The Faceless and friends!!!

Remember, if you come across any games that you think the group would enjoy, all are more than welcome to post about them in <#1195487670319710330> Can't wait to see all of you lovely people there!!!  
Future Activities To Be Announced through Discord Events.

We all get busy, it's part of life, so make sure to join The Faceless discord, go to the top of the discord channel list, and click the corresponding event to register and get notified!!!

||#notacult||",2025-05-26 00:00:00,2025-05-26 05:00:00,480695542155051010,1376442326641283135,0,clear,1376442325722595378,0,1,0,,,
360,Snapshot Safari with Thunderhook,"Our guru will be none other than the thoughtful Thunderhook, who will be here to help you start seeing things from different angles and perspectives! Through photography you will appreciate the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-05-25 22:15:00,2025-05-25 23:15:00,480695542155051010,1373905625712689182,0,clear,1373905625167429744,0,1,1,211750261922725888,basic_bit,Tentative
359,Esoterics Class w/ FoxyFoo,,2025-05-25 21:00:00,2025-05-25 22:00:00,480695542155051010,1373905624101818439,0,clear,1373905623481192519,0,1,0,,,
358,Faceless Meditation,Come relax with us and get lost in the ancient practice of meditation!,2025-05-25 20:00:00,2025-05-25 21:00:00,480695542155051010,1373905622147272727,0,clear,1373905621274857512,0,1,3,"211750261922725888,946756867160436756,1037506503738937426","anon3ko,basic_bit,mr_anderson_c137","Tentative,Attending,Attending"
357,Sign Sessions - ASL club - Xanori,"Our guru will be none other than the xany Xanori, who will be hosting the VR ASL Practice sessions! Through VR ASL you will expand your ability to communicate with more people in the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-05-25 01:30:00,2025-05-25 02:30:00,480695542155051010,1373905614769750058,0,clear,1373905613867712624,0,1,1,946756867160436756,mr_anderson_c137,Attending
356,Intro to DJing with Embex,"Our guru will be none other than Embex‚ who will be initiating you into the mysteries of music, DJing, and track mixing.",2025-05-24 21:00:00,2025-05-24 22:00:00,480695542155051010,1373905613180112957,0,clear,1373905592250404896,0,1,3,"211750261922725888,258653139048071178,375127938288582659","basic_bit,chimera_ix,dexi__","Tentative,Tentative,Attending"
355,Vibe Session - Lounge and Cypher,"Featuring Live DJ [name]! Come chill with us for great music, great vibes, a cypher, and sharing!",2025-05-24 01:00:00,2025-05-24 03:00:00,480695542155051010,1373905591403151380,0,clear,1373905590585397310,0,1,3,"105427667146293248,211750261922725888,764697065351544863","basic_bit,kiotakashi,wickedproxy","Attending,Tentative,Tentative"
354,Ballroom Waltz Dance Class With Luni,Our guru will be none other than Liminal Luni‚ who will be showing us all the beautiful art of Ballroom Dancing to impress and mesmerize the masses!!!,2025-05-23 21:00:00,2025-05-23 22:30:00,480695542155051010,1373905589444280472,0,clear,1373905588978847775,0,1,4,"299843010386984981,429231435631689728,581885320576892938,959748368538669056","foxoneo,kozykozy,miscellaneousbowl,sirluni","Attending,Attending,Attending,Attending"
353,Karokee Night,"This Thursday evening come ► Sing A Song With Us ►  
Karaoke collab! Let's turn up and have a blast singing together!  
Doors open at: <...> and we will go until <...>

Now with 2 microphones for duets **AND QUEST COMPATIBLE!!**

Featuring vocals from our Bombastic Blind Prophet and Fabulous FoxyFoo!!!

The Den:   
https://discord.gg/r7f86gd7PF  
https://vrc.group/THEDEN.1431

The Faceless:  
https://discord.gg/thefaceless  
https://vrchat.com/home/user/usr\_f0ad9938-b547-4de5-8c16-5da58606614b  
https://vrc.group/NOFACE.0408  
https://vrc.group/VRU.4686

||#notacult||",2025-05-23 03:00:00,2025-05-23 08:00:00,480695542155051010,1373905587573882921,0,clear,1373905587477151774,0,1,1,764697065351544863,wickedproxy,Tentative
352,Guide to Go-Go dancing with Gaster,Our guru will be the ghastly Gaster‚ who is a go go dancer and prefect with Ministry Promotions․ They will be sharing tips‚ tricks‚ and ideas they have come up with over their years as a go go dancer․ They plan on going over stretches that help get you warmed up‚ ways to connect with the audience‚ and some ideas to help you‚ if you ever feel like you're not really vibing with the musicǃǃǃ,2025-05-23 00:30:00,2025-05-23 01:30:00,480695542155051010,1373905586306945064,0,clear,1373905585447243860,0,1,0,,,
351,Yoga and Stretching with BASICBIT,Our guru will be none other than the brilliant BASICBIT‚ who will be stretching you all out and doing some yoga poses to help bring you spiritual and physical health and wellness.,2025-05-22 23:00:00,2025-05-23 00:00:00,480695542155051010,1373905583874379809,0,clear,1373905583387709470,0,1,2,"211750261922725888,1037506503738937426","anon3ko,basic_bit","Attending,Tentative"
350,Creative Coding Club with Joyful Decay,"Our guru will be none other than the jaunty Joyful Decay, who will be here to help you navigate and demystify the details of p5.JS (JavaScript) to create artwork with coding. **BEGINNER FRIENDLY all that is needed is a Web Browser and keyboard** ! Don't miss out on this amazing opportunity!",2025-05-22 21:00:00,2025-05-22 22:00:00,480695542155051010,1373905582561431622,0,clear,1373905581982748743,0,1,1,211750261922725888,basic_bit,Attending
349,ASL class with Wardragon,Our guru will be none other than wonderful WarDragon‚ who will be initiating us into the American Sign Language increasing communication with more people!!!,2025-05-22 03:00:00,2025-05-22 04:00:00,480695542155051010,1373905580443308033,0,clear,1373905579461968005,0,1,0,,,
348,Producers Chat & Jam Session,"Join us this evening in The Faceless Dicord for a chill chat and jam session with Producers Embryonic & Ava. Ask questions, create, share, and exchange. Full Body, Half Body, No Body - Everybody is welcome!   Session starts at Wednesday, May 21, 2025 7:00 PM  we can't wait to see you there!",2025-05-21 23:00:00,2025-05-22 00:00:00,480695542155051010,1373905578102886402,0,clear,1373905559761190952,0,1,1,211750261922725888,basic_bit,Tentative
347,Ballroom Bachata With Luni,Our guru will be none other than the luminous Luni‚ who will introduce to us all the style of Bachata! This is a great partner dance to help with being social and gaining rhythm. Come join us and have a blast with each other.,2025-05-21 22:00:00,2025-05-21 23:30:00,480695542155051010,1373905558490451988,0,clear,1373905557555118132,0,1,4,"429231435631689728,581885320576892938,708145548976455680,959748368538669056","kozykozy,miscellaneousbowl,sirluni,sqveeb","Attending,Attending,Attending,Attending"
346,Guide to Go-Go Dancing with Gregorif,"Our guru will be the graceful Gregorif who is a go go dancer and prefect with Ministry Promotions. They plan on going over stretches that help get you warmed up, ways to connect with the audience, and some ideas to help you, if you ever feel like you're not really vibing with the music!!!",2025-05-21 18:00:00,2025-05-21 19:00:00,480695542155051010,1373905556867383306,0,clear,1373905556108214343,0,1,1,247019280816799744,gregorif,Attending
345,3D Modeling with Lowdisan,"The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

  
Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-05-21 00:00:00,2025-05-21 02:00:00,480695542155051010,1373905554204004374,0,clear,1373905553650221186,0,1,1,211750261922725888,basic_bit,Attending
